Children,Age,Outage_sec_perweek,OnlineSecurity,MonthlyCharge,Bandwidth_GB_Year,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None
1,57,11.64092,0,240.1149,4886.937383,1,0,1,0
0,62,5.186747,0,192.4885,4163.015502,0,0,1,0
0,72,7.204886,1,120.0049,980.2047172,0,1,0,0
0,51,11.87689,0,149.9483,6090.325352,0,0,1,0
0,18,14.92629,1,139.9568,5380.823835,1,0,1,0
0,51,10.50958,0,179.9794,5640.714867,1,0,1,0
4,87,10.66838,1,140.0013,1462.964796,0,1,0,0
7,85,4.802614,0,159.9794,1482.48061,0,1,0,0
2,55,8.433181103,0,124.97808,395.2218567,0,0,1,0
0,40,4.450171647,0,147.489301,492.4771472,0,1,0,1
4,19,8.850529612,0,179.947583,1118.73994,0,1,1,0
2,77,8.932966,1,184.9647,5479.036356,0,1,1,0
0,61,15.91653,0,104.9781,1417.244497,0,0,0,0
10,73,6.963307,0,179.9476,4007.110298,0,0,1,0
0,21,12.34002007,0,117.487242,699.4793992,1,0,0,0
2,51,10.33885,0,204.9496,5208.138235,1,0,1,0
0,87,7.82671592,0,187.642236,990.0555076,1,0,0,1
2,74,10.64385,0,139.9816,4560.745226,1,0,0,1
1,37,13.15586,1,197.4702,1839.162665,0,1,0,0
1,76,11.97165632,0,207.638588,635.4288732,0,0,0,1
1,37,8.625992,0,159.9942,4475.105272,0,0,0,1
2,41,10.64504,0,114.9658,5932.111783,1,0,0,1
4,55,9.108418,1,142.4526,1322.429941,0,1,0,0
10,43,11.48014,1,144.9889,5722.756561,1,0,0,0
0,85,9.122923,0,159.9476,4070.475421,0,1,0,0
1,37,8.571661,1,152.466,4912.337528,1,0,1,0
3,81,9.519732,0,172.4567,5586.760819,0,0,0,0
0,28,7.441818,1,137.4686,4929.50237,1,0,1,0
7,24,10.10075,0,127.475,3895.327082,0,1,0,1
1,21,9.485065,0,242.6143,845.0925039,0,0,1,0
2,87,14.05737023,0,184.963371,1330.615859,0,0,0,0
0,31,12.1242,0,112.4844,5598.395048,1,0,0,1
5,25,10.68361,1,120.0035,1034.133433,0,0,0,1
2,66,5.245083025,1,187.484705,1154.565474,0,0,1,0
8,67,4.407474,0,252.624,1671.56323,0,0,1,0
1,78,10.79807,1,232.6228,6189.424043,0,0,1,0
10,23,7.258759,1,107.4958,1179.03962,1,0,0,0
1,37,12.16826675,0,114.950905,1778.431765,0,1,0,0
2,70,11.18777585,1,162.482694,1386.813604,1,0,1,0
4,35,8.328368,1,154.9755,5484.556598,0,1,0,0
2,51,7.267685,0,182.447,5179.837965,0,0,1,0
4,53,13.82399,0,187.6094,6570.010431,1,0,0,0
0,64,7.373007212,0,104.964303,1573.289677,0,0,0,0
0,65,7.083133504,0,149.97755,615.1161821,0,0,0,1
2,44,13.48312,1,162.497,2138.11032,1,0,0,0
9,43,11.75929,0,149.9621,1390.888939,0,0,1,0
7,60,10.27753,0,92.45514,1106.403216,0,0,0,0
3,51,8.329768,0,200.1185,6747.936863,0,0,0,0
1,66,9.315203,0,182.4608,4468.541647,0,1,1,0
2,79,7.029407,0,124.9607,790.0442858,0,0,0,0
3,56,9.675976,0,214.9525,5466.255604,0,0,1,0
1,37,10.51097693,1,225.145743,1917.60124,0,0,0,0
1,37,8.366414,0,222.6143,6872.209499,1,0,0,0
1,43,11.66266603,0,104.97808,982.8832681,0,0,0,0
1,22,8.987561,1,255.1417,6329.078853,0,0,1,0
6,19,12.79857643,1,149.977753,1639.902323,0,1,1,0
1,48,10.78801,0,125.0073,5991.463291,0,0,0,1
1,34,15.1921,0,210.1051,6174.837293,0,1,0,0
1,52,4.255224068,0,275.133571,2677.74041,1,0,1,0
1,60,10.60274,1,172.4624,4849.091945,0,1,1,0
4,89,7.352338,0,220.1149,2168.702608,1,0,0,0
2,26,5.539493,1,177.6508,921.6983239,0,0,0,1
1,22,7.152564,0,187.6422,6475.070027,1,0,0,1
0,89,3.719308,0,242.6435,1194.31166,0,0,0,1
1,29,8.473613,1,152.4624,1530.742396,0,0,0,0
0,49,11.58713,0,104.9643,5815.534427,0,0,0,0
0,75,12.63643487,1,225.178625,2301.850721,0,0,0,1
2,33,8.687753,1,142.4526,6682.345453,0,0,0,0
0,48,11.53278,1,144.9889,6192.147248,0,1,0,0
0,62,12.56449,0,139.983,1639.020185,0,0,0,0
1,68,5.006946,0,102.4746,1784.938558,0,0,0,1
3,75,10.93051,1,169.9741,5629.354953,1,0,1,0
0,66,7.744646,0,172.4404,6512.990012,0,0,0,0
0,38,14.61731,1,119.9568,1725.42639,0,0,0,0
3,32,6.407701,1,107.482,1104.543998,0,0,0,0
1,32,12.16474,0,187.6422,2429.237651,0,0,0,1
3,88,8.638334,0,242.6106,1274.226078,0,0,0,0
2,78,12.74847,0,169.9447,4681.080835,0,0,1,0
0,37,7.940397,0,134.9509,5646.563818,1,0,1,0
0,74,2.020834,0,149.9845,1023.685781,1,0,0,1
8,32,16.28075484,1,232.652038,1998.680227,1,0,0,1
0,29,11.0596826,1,245.145743,1158.91369,0,0,1,0
0,57,10.78909418,0,204.963371,1924.903884,1,0,1,0
0,44,11.49427,0,220.1149,4139.737424,0,0,0,0
0,67,9.538151,0,222.6281,6398.595369,1,0,0,0
0,34,12.19054,0,287.6427,4147.013836,1,0,1,0
0,57,14.67669,1,219.9902,921.6285886,1,0,1,0
2,49,11.69753,1,197.5169,5910.47033,0,0,0,1
0,57,10.34504,0,172.4705,1547.513225,1,0,0,0
3,88,9.252428,1,162.4526,522.4324646,0,0,1,0
0,36,11.92901,1,130.0064,5078.641529,0,0,0,1
1,79,12.21574,0,92.45514,5368.683525,0,0,0,0
0,29,10.09367,1,129.9915,904.795841,0,0,0,0
3,70,9.593769,1,142.4827,6407.974398,0,0,0,0
2,38,7.660265,0,102.4746,1003.68472,1,0,0,1
1,74,10.53808,1,197.4876,729.7825005,1,0,1,0
1,51,10.02345,0,149.9621,4233.171811,0,0,1,0
3,39,5.4121,0,275.1336,4314.292516,0,0,1,0
6,19,7.725473,1,187.5139,2141.951697,0,0,0,1
1,37,13.7578,1,197.4945,5504.661312,0,0,1,0
4,46,8.947076,0,182.4433,2224.378227,0,1,0,0
3,51,8.898731,0,159.965,5923.027721,0,0,1,0
3,72,10.63877,0,149.9621,1337.6353,0,0,1,0
1,70,12.73263489,0,242.657291,2065.398671,0,0,0,1
3,46,8.655998,1,204.961,5653.24762,0,0,1,0
0,67,7.889915,0,124.9607,5222.447526,0,1,0,0
3,74,7.663046,0,242.6281,5301.12684,0,1,1,0
1,78,6.295927,1,242.6326,5351.620303,0,1,1,0
3,28,11.9755,0,192.4705,6458.177025,0,0,1,0
1,26,11.35287,1,119.9568,2296.853164,1,0,0,0
0,74,15.25952,1,140.0013,5220.997715,0,1,0,0
4,28,15.54569939,0,222.61428,1648.155844,0,0,0,0
0,55,7.518278856,0,104.964303,820.9557127,1,0,0,0
0,76,8.80007,0,159.9656,808.7858345,0,0,0,0
0,24,12.03124,0,255.1372,4844.338366,1,0,1,0
5,30,12.54974,0,147.4421,5305.771174,1,0,1,0
1,24,3.919237,0,162.4608,2673.10157,1,0,0,0
1,19,8.530739,0,222.6281,1685.709392,0,1,0,0
9,86,10.1937,1,194.9581,6215.18264,0,0,1,0
1,78,8.256297,1,147.4783,5767.046848,0,1,1,0
3,54,9.358906,0,182.4538,552.2795704,0,0,1,0
4,55,10.03353,0,192.4567,4537.352503,0,0,1,0
5,75,8.727973,1,245.1457,6265.320961,0,0,1,0
3,60,9.884699,0,230.1344,1256.972232,0,1,0,1
8,24,16.38667,1,257.6375,5920.52411,0,1,0,0
0,43,10.03734,0,162.4538,1076.672787,0,1,0,0
1,88,11.14208,1,152.4798,858.2482994,0,1,1,0
5,55,11.37883,0,187.6094,1271.632278,0,0,0,0
0,20,9.510354,1,187.4847,6062.107187,1,0,1,0
0,73,8.442478548,1,152.479779,1602.254193,0,1,1,0
6,21,10.57671,0,139.9979,1207.587701,0,1,0,1
1,55,5.802625,1,114.9728,5931.909999,0,0,1,0
1,79,17.44896,0,179.9794,5084.802228,1,0,1,0
3,58,16.85843,0,184.967,1551.900975,0,0,1,0
5,75,12.94343,0,172.4404,6356.496066,1,0,0,0
4,78,6.423763,0,227.4754,4838.973661,0,0,1,0
1,40,11.36776,0,275.1336,4950.568297,0,0,1,0
0,82,5.827855,0,104.9781,1673.87195,0,0,0,0
1,55,9.241864687,0,207.609354,2221.139588,0,0,1,0
0,55,5.725661,0,179.9656,6006.935704,0,0,1,0
6,63,13.72414,0,147.4738,4042.614652,0,0,1,0
1,21,12.63743,1,172.4555,965.039948,1,0,1,0
2,41,13.54487,1,169.9741,1194.501468,0,0,1,0
0,77,10.72776,1,175.0211,5422.798976,1,0,0,1
0,37,14.44405,1,159.9875,4254.289639,1,0,1,0
0,53,7.829328,0,152.4742,6410.828016,0,0,0,0
0,52,8.220453321,0,169.967067,2042.113893,0,1,0,1
0,50,14.17602329,1,199.990219,1806.970628,0,0,0,0
0,40,7.095061,0,127.4601,1123.647592,0,0,0,0
3,83,10.07105,0,104.9629,4461.641644,0,0,0,1
0,67,11.43078,0,104.9781,6258.956902,0,0,0,0
2,33,0.2322795,0,212.6415,1716.755804,0,0,0,0
1,39,5.461552,0,159.9349,5926.831312,0,0,1,0
1,50,11.75093,0,227.4754,895.8563668,1,0,1,0
0,37,14.10881,0,159.983,5852.594859,0,1,1,0
3,45,7.71243,1,150.0208,5712.721051,0,0,0,1
8,28,2.974229,0,174.9768,6004.110633,0,1,0,0
3,63,12.0758,1,107.4958,5615.5589,0,1,0,0
3,74,10.77736,0,197.6288,6337.777813,0,0,0,1
1,45,6.095828,1,144.9889,6686.415286,0,0,0,0
0,28,13.02596,0,192.4404,5430.596567,0,0,1,0
9,82,8.440102,0,114.9509,1075.114258,0,0,0,0
1,25,8.746045,0,127.4421,6353.540649,0,0,0,0
0,44,6.076788,0,137.4872,5219.170675,0,0,1,0
0,23,15.29979,1,232.6228,1388.043021,0,0,1,0
1,33,9.665539,1,142.4827,5876.740785,1,0,0,0
1,38,8.501293,0,192.4404,3894.441976,0,0,1,0
2,57,15.34568423,1,94.972827,817.8995329,0,0,0,0
0,55,19.20969,0,275.1336,5171.047626,0,0,1,0
4,51,10.87695,1,130.0064,704.9501482,0,1,0,1
1,24,9.386659049,0,232.670689,1332.641107,1,0,0,1
0,37,7.75943,1,164.9715,6006.148703,0,0,0,0
3,31,7.435907,1,245.1283,6196.784339,0,0,0,0
0,37,9.865503,0,127.4738,5849.296401,0,0,0,0
1,38,9.647321,1,222.6362,5259.491359,0,0,1,0
5,36,10.11802,1,162.4526,5411.328838,0,0,1,0
2,32,8.6026551,1,195.006206,631.7435653,1,0,1,0
2,47,5.414347,1,127.4783,868.7530886,1,0,0,0
3,79,4.984535,0,139.9979,1989.74777,0,1,0,1
2,38,14.12839,1,174.9581,6437.319274,0,0,0,0
1,58,9.256391341,0,92.455141,1216.325478,1,0,0,0
6,65,11.31758,0,114.9658,5995.155978,0,1,0,1
4,49,10.25971,1,222.6326,6915.693645,0,1,0,0
0,36,14.19955362,0,125.007314,890.4483344,0,0,0,1
2,44,6.666431,0,179.9794,1407.673878,0,1,1,0
0,77,6.767293,0,137.4392,984.2773024,1,0,1,0
4,33,6.808472,0,152.4742,1514.229261,0,0,0,0
4,21,8.474787,1,104.9923,4824.822478,0,0,0,1
0,45,7.618887,0,172.4705,1601.994832,0,0,0,0
1,34,9.651896,0,204.9797,752.2906635,0,0,1,0
6,37,8.487369,1,197.5169,5803.991214,0,0,0,1
1,69,12.63329,1,162.4689,582.9171773,0,0,1,0
1,69,6.564067,0,204.9797,1392.159775,0,0,1,0
2,29,7.872117,0,117.4858,626.494018,0,1,0,1
5,30,11.9465,0,147.4564,6072.987281,0,0,0,0
0,48,6.931743,0,139.965,767.0616095,0,1,0,0
0,62,11.75681641,0,172.48852,1531.155367,0,1,0,0
2,47,8.931718,0,152.4742,1294.614623,0,0,0,0
3,34,8.580626195,1,202.682861,2120.673828,0,1,0,1
0,26,10.97923,0,220.1185,5978.883731,1,0,1,0
6,74,7.163909,1,257.6513,6047.986921,1,0,0,0
1,25,7.625019,0,255.1198,6061.603654,1,0,0,0
3,71,10.62357,0,182.4762,1637.379866,0,1,0,1
1,57,7.595849,0,275.1336,4913.037126,0,0,1,0
3,34,4.87057775,1,187.484705,1278.688937,0,0,1,0
3,45,9.865242,0,212.6415,6009.463821,0,0,0,0
1,38,9.783459,0,262.6106,6018.077107,0,1,1,0
2,34,11.56147327,0,117.485813,776.4780765,0,1,0,1
2,31,0.5073749,0,275.133571,1385.020283,1,0,1,0
3,61,9.57470568,0,152.490739,1833.0967,0,1,0,1
0,49,10.8566,1,242.6326,6284.835432,0,0,1,0
1,23,8.494806,1,139.9568,1117.452708,0,0,1,0
0,59,5.931159176,0,172.47417,1714.188033,0,0,1,0
2,76,6.909162,1,147.4783,5811.727081,0,0,1,0
1,82,7.343126,0,200.1185,5285.025958,1,0,0,0
0,53,9.326261,0,159.9476,820.0487803,0,1,0,0
2,54,8.449861,1,235.1555,6809.432261,0,0,0,0
1,49,9.850163,0,114.9658,5691.770997,1,0,0,1
8,63,15.70968,1,139.9568,1497.60783,0,0,1,0
2,56,11.21454,0,149.9621,4923.50439,0,0,1,0
0,28,8.952419,0,137.4392,4103.155082,0,0,1,0
0,41,6.940518,0,147.4564,5812.466707,0,0,0,0
2,83,8.961461799,0,169.992756,250.9270047,0,0,1,0
2,18,14.86709,0,159.965,5422.994493,0,1,1,0
1,77,8.5269,0,200.1323,4333.830722,0,0,0,0
2,66,6.006855,1,215.1591,2668.981332,0,0,0,0
3,48,8.076837,1,117.4835,5311.260793,0,0,0,1
3,58,6.285394,0,162.4676,1626.329435,0,0,0,0
4,34,13.9077275,0,194.999168,830.1193011,1,0,0,1
1,79,16.97213,1,129.9778,945.5437173,0,0,0,0
7,86,6.974510376,0,240.114868,901.5457844,0,1,1,0
4,34,11.29955,0,129.9621,1497.624239,0,1,0,0
0,32,10.57898048,0,127.442069,1313.42902,0,0,0,0
0,74,8.971664,1,164.9785,6171.920728,0,0,0,0
2,41,9.732859,0,179.9476,4681.487886,0,0,1,0
0,53,9.942912,1,119.9897,4849.400123,0,0,0,1
0,72,7.011648779,1,162.468917,380.7222437,0,0,1,0
4,70,11.94572,1,165.0113,2366.107617,0,0,0,1
1,84,9.818276662,0,137.483594,891.9472856,0,1,0,0
1,38,11.81952,1,235.1591,1078.709113,0,0,1,0
2,88,8.996603,0,159.9794,4605.537302,0,0,0,0
8,22,7.86736,1,202.65,7158.98153,0,0,0,0
0,32,12.3917,0,162.4676,1457.580613,1,0,0,0
3,69,12.48033844,0,139.983006,1964.354824,0,1,0,0
1,29,11.89732,0,255.1336,1878.869681,0,0,0,0
0,39,2.853094,0,214.9525,6076.969235,0,0,1,0
1,44,9.919418,1,174.9755,4952.728891,0,1,1,0
1,18,11.0488,0,112.4551,5392.197566,0,0,1,0
1,50,7.442789019,0,149.937833,2426.030626,0,1,0,0
0,32,7.758156,1,265.1283,5897.719086,0,1,1,0
4,52,8.426639,0,194.9699,6346.420103,1,0,1,0
2,65,9.416598,0,169.9378,5393.505389,0,0,1,0
1,66,8.951159,1,204.961,6197.953836,0,0,1,0
1,68,8.024894,0,242.6143,5174.530815,0,0,1,0
8,19,12.77923,0,137.4836,1244.250467,0,0,0,0
0,31,9.652243,0,252.6378,5385.294842,0,1,1,0
0,34,11.36512,0,137.4836,6327.240839,0,0,0,0
0,67,7.286688,1,172.4624,6008.369934,0,1,1,0
3,79,7.607841769,1,195.006206,1559.679776,0,1,1,0
3,65,6.583501,0,117.4392,5348.891613,0,0,0,0
3,60,10.21358,0,179.9476,1143.379552,0,1,1,0
1,38,10.7721728,0,202.443347,1252.81737,0,0,1,0
4,65,8.264893,0,169.9447,5761.002305,0,0,1,0
3,52,16.01067,1,142.4689,6584.194557,0,1,0,0
3,78,10.71465,1,140.0342,4597.940128,1,0,0,1
6,75,3.976308,1,184.9715,4421.995837,0,0,1,0
1,69,10.88292652,0,139.983006,1665.50808,0,0,0,0
1,33,12.39276,1,187.4847,5052.938652,0,0,1,0
0,25,7.554437,1,194.9744,1464.752497,0,0,1,0
0,83,14.79074,0,275.1198,1206.792948,0,0,1,0
4,21,12.12987,1,255.1417,5851.168448,0,1,1,0
1,67,13.47376,0,179.9794,4282.995447,0,0,1,0
8,30,13.3061,1,222.65,2196.073405,0,0,1,0
1,63,11.27443693,0,200.132293,1120.241472,0,0,0,0
3,50,13.35764807,0,137.439154,556.6697772,0,0,1,0
3,47,5.730434,0,204.9797,1406.621323,0,0,1,0
3,27,10.89462,0,129.9483,1079.325698,1,0,0,0
0,23,9.948834,0,172.4579,588.3651083,0,0,1,0
4,67,7.709487,0,160.0122,1698.617842,1,0,0,1
3,57,8.985947449,0,214.952509,1357.774068,0,1,1,0
1,30,12.15506,0,194.9663,1418.327071,0,1,0,0
1,38,10.07854,0,182.447,5640.266565,0,0,1,0
3,37,12.13843,0,147.5031,5600.294614,0,1,0,1
2,89,6.892345443,1,197.48762,893.5446642,0,1,1,0
0,86,10.7334,0,187.656,5878.826599,0,1,0,1
2,47,10.25356,0,147.4601,5794.589213,0,0,1,0
3,27,12.88345,0,194.9699,1515.642262,1,0,1,0
1,79,11.26526,0,194.9699,5852.331432,0,1,1,0
7,88,6.474834,0,137.4698,6150.907768,1,0,0,0
1,33,10.80087066,1,270.160419,2312.167935,0,0,0,0
2,87,12.83596,0,179.9656,941.2227255,0,0,1,0
8,32,9.354827,0,127.4601,5634.748909,0,0,0,0
1,48,8.073099,0,232.6378,5546.494271,0,0,0,0
2,31,12.70325,1,217.4702,1921.943744,1,0,1,0
1,25,9.565924291,0,194.976769,704.7540406,0,0,1,0
5,54,8.127707725,1,242.632554,1984.668288,1,0,1,0
0,67,7.533135,0,232.6415,4716.06213,1,0,1,0
1,49,8.96244,0,204.9496,5511.102916,0,0,1,0
3,79,10.67296,1,154.9755,1588.984136,0,0,0,0
0,25,4.289739,1,107.482,5247.947941,0,0,0,0
4,44,10.16253,0,172.4567,5860.250293,0,1,0,0
4,71,14.53225,0,232.6378,5727.284488,0,0,0,0
1,56,10.90971891,0,187.656013,919.2556886,0,0,0,1
1,44,11.71311,1,120.0049,847.9529065,0,1,0,0
0,18,10.71589,0,117.4392,1458.027932,0,0,0,0
3,84,12.98257,1,164.9889,1064.595704,1,0,1,0
2,44,8.212326,0,127.4887,1087.694968,0,0,0,1
1,48,6.665106,1,175.0211,1019.803014,0,0,0,1
0,28,9.749631,0,192.4705,5085.716683,1,0,1,0
4,34,7.493478513,0,159.964152,1264.332813,0,0,0,1
1,40,13.20603,1,127.482,6053.109934,0,0,1,0
6,27,6.20201,0,172.4579,6515.85714,1,0,1,0
1,34,14.23961,0,104.9781,6058.836085,0,1,0,0
3,47,4.46616,0,104.9643,5552.61263,0,0,0,0
6,38,8.18622,0,112.4844,1077.237101,0,1,0,1
1,46,15.68552752,0,159.947583,1599.727567,1,0,0,0
6,40,9.019978,1,152.5104,5686.767897,0,1,0,0
1,35,10.31889,1,152.5022,1436.441637,0,1,0,1
0,64,10.24432,1,154.9755,2558.308043,0,0,0,0
4,75,10.68339,1,182.4653,5700.531807,0,0,1,0
3,20,5.965254402,0,275.133571,1386.2317,1,0,1,0
1,82,5.443862,0,220.1323,1386.235112,1,0,1,0
2,24,8.590983,1,160.0013,5198.878568,0,0,1,0
2,84,7.132554,1,162.4827,3998.697285,0,1,1,0
4,34,7.875839,0,149.9845,5374.093177,0,0,0,1
0,53,11.17709222,0,147.503078,2131.359827,0,0,0,1
0,75,3.242890295,0,124.964303,383.5428131,0,1,1,0
3,81,12.95862,0,159.9476,5645.623244,0,0,0,0
0,27,13.62004,0,124.9607,5951.771265,0,0,0,0
3,86,9.614348,1,149.9741,5737.637102,1,0,0,0
4,38,12.06092,0,192.4404,6445.40917,0,1,1,0
3,75,8.639223,0,149.9378,6417.345247,0,0,0,0
0,89,9.677547,0,164.967,1391.823736,0,0,0,0
1,62,15.28653,0,240.1149,6125.329205,0,0,1,0
0,33,9.949737,0,124.9781,5361.461661,0,0,1,0
8,54,8.907996,1,117.4835,1380.517356,0,1,0,1
2,58,6.272973,1,235.1417,1742.049983,1,0,0,0
3,33,11.71253,0,139.983,5283.145343,0,0,0,0
0,51,13.7101,0,162.4937,4021.932527,0,0,0,1
0,67,10.40677369,1,174.961766,1431.409396,0,0,1,0
0,67,9.299708,0,202.4433,479.1497047,0,0,1,0
0,31,9.894645,0,220.1149,4839.25878,1,0,0,0
6,21,8.976742,0,124.9781,516.253628,0,1,1,0
8,57,10.58605,0,162.4538,6766.152872,0,0,0,0
8,33,13.33174,0,255.1665,6579.180799,1,0,0,1
3,82,9.490555,0,207.4754,5663.575209,0,1,0,0
3,89,7.831185802,1,149.988989,1657.822806,0,0,0,1
1,34,11.14084,0,172.4705,2065.691215,0,0,0,0
3,18,7.142391,1,150.0208,4095.787596,1,0,0,1
6,50,8.530991,1,270.1604,2022.556285,1,0,0,0
6,77,14.22857,1,165.0113,6205.183353,1,0,0,1
2,32,9.554385,0,255.1372,6406.812827,0,0,1,0
2,80,11.31872,0,159.9642,5739.667361,0,1,0,1
2,86,10.70391,0,192.4705,4042.881848,0,0,1,0
3,81,9.6523,0,200.1652,892.372841,0,1,0,1
3,77,9.137266,1,207.4811,5760.776706,1,0,1,0
4,42,10.26686,1,152.466,5821.339699,0,0,1,0
0,81,7.235135,1,174.9919,5674.496257,1,0,1,0
3,88,8.949569,0,147.4421,1114.819074,1,0,1,0
4,63,3.712647,0,275.1336,6277.545967,0,0,1,0
0,23,6.209819263,0,172.456745,1237.560637,0,0,0,0
0,87,6.818286,0,117.4872,5454.520916,0,0,0,0
0,43,7.605829,0,172.4733,5280.921374,1,0,0,1
1,32,15.16928,0,210.1518,6397.46237,1,0,0,1
3,23,10.30581,1,162.497,6637.249892,0,0,0,0
2,55,10.5792,0,157.4698,5730.433744,1,0,1,0
3,65,12.1464948,0,207.638588,1177.735155,0,1,0,1
2,23,6.330446,1,270.1604,1812.910095,0,1,0,0
1,22,7.284511,1,139.9875,2520.720283,1,0,0,0
5,57,12.36764,1,154.9618,1407.105672,1,0,0,0
3,48,7.697547282,0,179.947583,1273.142721,0,1,1,0
3,45,10.54543,0,182.4676,793.8062657,0,0,1,0
0,30,10.06356,0,147.4564,863.6296514,1,0,0,0
0,56,9.621544,0,200.1185,1451.591007,0,0,0,0
1,75,13.55747919,0,232.637807,1970.26742,0,1,0,0
0,20,7.077339857,0,220.161527,830.5471719,0,0,0,1
2,36,11.73921,0,187.6422,823.4333368,0,1,0,1
2,30,10.53794,1,147.4783,5062.064883,1,0,1,0
2,24,5.417149,0,192.4705,5620.276365,0,1,1,0
0,38,11.62771397,0,175.133074,1282.279049,0,0,0,1
6,84,11.65083,0,139.983,4969.898649,0,0,0,0
2,72,3.849382458,1,194.958118,580.4609705,0,1,1,0
2,64,9.805529,0,137.4698,1705.410653,0,0,0,0
0,49,12.9482381,0,287.642733,1065.450757,0,1,1,0
0,42,11.78952,0,192.4404,1617.050793,0,0,1,0
0,31,14.61358,0,112.4551,4349.508246,0,0,1,0
0,56,5.401204,1,149.9741,6136.96562,0,1,0,0
0,78,7.889232,0,125.0073,616.6230151,0,0,0,1
4,66,12.88184,1,174.9919,5339.490928,0,0,1,0
1,40,8.732297,0,159.965,5885.871902,0,1,1,0
3,66,8.186941,0,172.4705,1619.969692,0,0,0,0
2,77,7.505205,1,197.5169,5814.585969,0,0,0,1
3,51,11.85413528,0,162.460772,1203.486183,0,0,0,0
1,86,10.39446,0,232.6707,5300.70659,0,1,0,1
0,64,9.27668,0,232.6415,1672.058732,1,0,1,0
1,59,4.210347704,0,149.962093,727.3731845,0,0,1,0
2,26,12.36268,1,184.9715,5228.370243,0,0,1,0
0,47,11.43603,1,225.1457,6175.505483,1,0,0,0
3,37,11.04908,0,204.9496,793.3207298,0,0,1,0
1,44,9.215937432,0,159.951231,726.8978219,1,0,1,0
0,86,10.55807,0,124.9781,4148.090988,0,1,1,0
3,87,14.93255,0,222.6143,1477.559089,0,0,0,0
0,36,11.44896,0,162.4676,2772.321832,0,0,0,0
1,77,11.67521,1,194.9882,3819.338688,0,0,1,0
0,30,6.383836,0,232.624,2099.171991,0,0,0,0
1,82,11.53924648,1,172.455519,464.4748418,0,0,1,0
1,67,9.063775,0,149.9776,5417.867266,1,0,0,1
1,30,11.17686,1,147.4783,4089.200279,0,0,1,0
3,20,15.62909771,0,187.609354,1283.253595,0,1,0,0
2,51,9.839701,0,172.4885,6368.533526,1,0,0,0
3,49,10.56812,0,142.4713,5152.428776,1,0,0,0
0,87,7.969277912,0,255.119794,1268.086909,1,0,0,0
4,75,9.002155,0,220.1149,5628.746728,0,0,0,0
1,87,8.799767,0,172.4742,5575.553256,0,1,1,0
4,83,13.25666082,0,137.469817,1577.015173,0,0,0,0
1,63,10.93132736,0,112.455141,667.4764252,1,0,1,0
0,44,7.04916,0,104.9643,6361.142706,0,0,0,0
0,26,12.49043,0,194.9663,5813.10524,1,0,0,0
0,21,3.629351785,0,200.132293,1967.957184,1,0,0,0
0,57,7.550212,0,182.4676,3629.658181,0,1,1,0
0,23,10.51765,1,210.127,5659.896946,0,0,1,0
3,83,7.029845,0,192.4404,6003.545722,0,1,1,0
3,53,13.75076,0,127.4738,5059.402086,0,1,0,0
4,65,7.813956,0,172.4441,867.6145354,0,0,1,0
0,77,8.545651,0,230.1051,4023.11996,0,1,1,0
0,71,13.76037,0,139.9816,5559.919752,0,0,0,1
4,32,5.616141,0,172.4705,6510.228805,0,1,0,0
3,20,5.304627269,1,184.978458,713.364269,0,0,1,0
4,52,7.665977,1,152.4952,4367.397207,0,0,0,1
0,76,8.180153,1,232.6228,4831.531789,0,0,1,0
3,51,2.737931836,0,162.500489,1526.656486,0,0,0,1
3,36,14.55875,1,174.9882,5580.901602,1,0,0,0
1,35,9.491553,0,147.4564,1045.602146,0,1,0,0
2,84,7.750919,0,207.6094,4728.350252,1,0,1,0
0,45,10.51538905,1,162.465269,1457.990407,0,1,0,0
1,55,12.74256,0,157.4836,1081.276543,0,0,1,0
3,64,10.69966,1,194.9744,5469.381433,1,0,1,0
5,89,7.594165,0,240.1149,1373.050161,0,0,1,0
3,55,11.71374732,0,179.965581,2267.242164,0,1,1,0
2,44,17.56798903,0,147.473844,939.7181324,1,0,1,0
1,18,8.387156,0,137.4872,5695.712663,1,0,1,0
0,50,7.716878,0,182.49,1171.237442,1,0,0,1
4,31,12.45955,0,159.9794,6479.599891,0,1,0,0
1,20,14.05877,0,182.447,6101.712749,0,0,1,0
3,46,13.07377,0,184.9634,6171.94132,1,0,0,0
1,37,11.33707,0,204.9496,1264.373724,0,1,1,0
1,76,9.046129393,0,230.105118,1108.349605,0,1,1,0
4,89,6.900377,0,127.4601,4170.169733,0,1,0,0
2,31,13.72064,1,142.5007,1238.891522,1,0,0,0
0,25,15.25427,1,140.0049,5351.73548,0,0,1,0
1,82,17.76091,1,169.9741,5243.121015,1,0,1,0
3,70,8.743392,1,222.6326,5808.103829,0,1,0,0
2,39,9.700782,0,147.4738,6108.901598,0,1,1,0
3,48,6.038077,1,177.4876,6708.158084,0,0,0,0
3,36,9.996646,0,212.6415,1192.839844,0,0,0,0
1,33,7.973509,0,114.9976,5316.712002,0,1,0,1
1,20,6.229531,0,117.4872,3810.881389,0,1,0,0
2,59,8.804879,0,139.9512,877.5328489,1,0,0,0
4,50,11.84814,0,162.4676,1685.817734,0,0,0,0
0,77,14.58033,0,240.1149,904.5618908,1,0,1,0
0,53,8.615047,1,197.484,1173.915894,0,0,0,0
6,58,13.58247,1,140.0049,2005.474189,0,1,1,0
