customer_id,children,married,gender,churn,contract,internet_service,phone,multiple_phone,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,payment_method,tenure,monthly_charge,source
6319-QSUSR,Yes,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Automatic,11.0,19.7,Kaggle
4083-EUGRJ,No,No,Male,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,9.0,20.25,Kaggle
7579-OOPEC,No,Yes,Female,Yes,Month-to-month,DSL,Yes,No,No,Yes,No,No,No,No,No,Automatic,2.0,50.15,Kaggle
0512-FLFDW,No,Yes,Female,No,One year,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Automatic,60.0,100.5,Kaggle
1771-OADNZ,No,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Electronic Check,29.0,95.9,Kaggle
0487-CRLZF,No,No,Female,No,Two year,DSL,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Automatic,49.0,74.45,Kaggle
2107-FBPTK,No,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,30.0,104.1,Kaggle
9451-WLYRI,No,Yes,Female,No,One year,None,Yes,No,No,No,No,No,No,No,No,Automatic,53.0,19.05,Kaggle
8219-VYBVI,Yes,No,Male,No,Two year,None,Yes,Yes,No,No,No,No,No,No,No,Mailed Check,39.0,25.0,Kaggle
1991-VOPLL,No,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,9.0,19.05,Kaggle
9738-QLWTP,No,No,Male,No,One year,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,No,Electronic Check,39.0,81.9,Kaggle
1016-DJTSV,No,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,8.0,69.7,Kaggle
9419-IPPBE,Yes,Yes,Female,No,One year,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Electronic Check,51.0,90.15,Kaggle
0174-QRVVY,Yes,Yes,Male,No,Two year,None,Yes,Yes,No,No,No,No,No,No,No,Automatic,71.0,25.35,Kaggle
5699-BNCAS,No,No,Male,No,Two year,None,Yes,Yes,No,No,No,No,No,No,Yes,Mailed Check,71.0,24.65,Kaggle
2900-PHPLN,No,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,Yes,Automatic,70.0,19.55,Kaggle
0612-RTZZA,No,No,Female,Yes,Month-to-month,DSL,No,No,No,No,No,No,No,No,No,Electronic Check,1.0,25.25,Kaggle
8106-GWQOK,No,Yes,Male,No,Two year,DSL,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Automatic,38.0,60.0,Kaggle
8751-EDEKA,No,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,No,Automatic,28.0,89.9,Kaggle
6878-GGDWG,No,Yes,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Automatic,32.0,19.4,Kaggle
4039-PIMHX,No,Yes,Male,No,Two year,DSL,Yes,No,No,Yes,No,No,No,No,No,Mailed Check,49.0,49.8,Kaggle
8450-LUGUK,Yes,Yes,Female,No,Two year,None,Yes,Yes,No,No,No,No,No,No,Yes,Automatic,37.0,24.1,Kaggle
3604-WLABM,No,No,Female,No,Month-to-month,DSL,Yes,No,No,No,Yes,Yes,No,No,No,Electronic Check,10.0,54.25,Kaggle
0795-GMVQO,No,Yes,Male,No,One year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Automatic,67.0,109.9,Kaggle
2259-OUUSZ,No,No,Male,No,One year,DSL,No,No,No,No,Yes,Yes,No,No,Yes,Automatic,7.0,35.5,Kaggle
1142-IHLOO,No,No,Female,No,One year,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,No,Automatic,51.0,87.55,Kaggle
6410-LEFEN,No,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,No,Electronic Check,9.0,45.15,Kaggle
4633-MKHYU,No,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Mailed Check,9.0,88.4,Kaggle
6257-RJOHI,No,No,Male,No,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,No,Yes,Mailed Check,4.0,50.8,Kaggle
1545-JFUML,No,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Electronic Check,71.0,99.0,Kaggle
3194-ORPIK,Yes,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Automatic,50.0,84.4,Kaggle
7826-VVKWT,Yes,Yes,Female,No,Two year,Fiber Optic,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,24.0,96.55,Kaggle
1353-GHZOS,No,Yes,Male,No,One year,DSL,Yes,No,Yes,No,No,No,Yes,No,Yes,Automatic,22.0,59.75,Kaggle
2587-EKXTS,No,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,44.0,111.5,Kaggle
5442-BXVND,Yes,Yes,Female,No,Month-to-month,None,Yes,Yes,No,No,No,No,No,No,No,Automatic,33.0,24.25,Kaggle
8816-VXNZD,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,1.0,75.1,Kaggle
9378-FXTIZ,No,Yes,Female,Yes,One year,DSL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Automatic,54.0,70.15,Kaggle
1723-HKXJQ,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,42.0,101.75,Kaggle
7825-GKXMW,No,No,Female,Yes,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,No,Electronic Check,1.0,45.8,Kaggle
9753-OYLBX,No,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,1.0,20.5,Kaggle
2364-UFROM,No,No,Male,No,One year,DSL,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Electronic Check,30.0,70.4,Kaggle
6656-JWRQX,No,No,Female,No,Month-to-month,DSL,No,No,No,No,No,Yes,No,No,No,Mailed Check,1.0,30.55,Kaggle
6473-ULUHT,Yes,Yes,Male,No,Month-to-month,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Electronic Check,16.0,84.9,Kaggle
1240-KNSEZ,No,No,Male,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,Mailed Check,1.0,20.1,Kaggle
0836-SEYLU,No,Yes,Male,Yes,Month-to-month,DSL,No,No,No,No,No,Yes,Yes,No,No,Mailed Check,9.0,40.65,Kaggle
4433-JCGCG,No,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,46.0,101.0,Kaggle
3716-BDVDB,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,1.0,69.1,Kaggle
7688-AWMDX,No,Yes,Male,No,Two year,DSL,Yes,No,Yes,No,No,Yes,No,No,No,Automatic,71.0,54.5,Kaggle
2842-BCQGE,No,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Automatic,43.0,75.35,Kaggle
7244-QWYHG,No,Yes,Male,No,One year,DSL,No,No,Yes,No,No,Yes,Yes,No,Yes,Automatic,50.0,44.45,Kaggle
5899-MQZZL,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Mailed Check,13.0,75.0,Kaggle
6849-OYAMU,Yes,Yes,Male,Yes,One year,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Automatic,19.0,100.0,Kaggle
5312-UXESG,No,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Automatic,41.0,98.05,Kaggle
9488-HGMJH,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,1.0,71.15,Kaggle
6038-GCYEC,No,No,Female,Yes,Month-to-month,DSL,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Automatic,24.0,54.15,Kaggle
2150-WLKUW,No,Yes,Female,No,One year,DSL,Yes,Yes,No,Yes,No,No,Yes,No,No,Automatic,40.0,63.9,Kaggle
7159-FVYPK,Yes,Yes,Female,No,Month-to-month,DSL,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Automatic,3.0,69.15,Kaggle
7032-LMBHI,No,No,Female,No,One year,DSL,Yes,Yes,Yes,No,No,No,Yes,No,No,Automatic,37.0,64.65,Kaggle
1150-WFARN,Yes,Yes,Female,Yes,Two year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Automatic,67.0,108.75,Kaggle
6088-BXMRG,Yes,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,32.0,98.85,Kaggle
3144-AUDBS,No,Yes,Female,Yes,Month-to-month,DSL,Yes,No,No,No,No,Yes,No,No,Yes,Electronic Check,6.0,49.15,Kaggle
4821-SJHJV,Yes,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,No,No,Electronic Check,32.0,89.6,Kaggle
7346-MEDWM,No,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Electronic Check,59.0,83.25,Kaggle
1137-DGOWI,No,Yes,Female,No,One year,DSL,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Automatic,30.0,70.25,Kaggle
5616-PRTNT,Yes,No,Male,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,20.0,19.4,Kaggle
3812-LRZIR,Yes,Yes,Female,No,Two year,None,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,27.0,24.5,Kaggle
4818-QIUFN,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,No,No,Yes,Electronic Check,20.0,79.15,Kaggle
9483-GCPWE,Yes,No,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,9.0,20.1,Kaggle
4227-OJHAL,Yes,Yes,Female,No,One year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Automatic,68.0,73.0,Kaggle
9220-CXRSC,Yes,Yes,Female,No,Two year,DSL,Yes,Yes,Yes,No,No,Yes,No,No,No,Automatic,69.0,61.4,Kaggle
4993-JCRGJ,No,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Mailed Check,26.0,84.3,Kaggle
9537-JALFH,Yes,Yes,Male,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Automatic,69.0,19.9,Kaggle
6698-OXETB,No,No,Male,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,11.0,20.4,Kaggle
2103-ZRXFN,No,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,No,Mailed Check,1.0,50.75,Kaggle
3724-BSCVH,Yes,Yes,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,10.0,20.45,Kaggle
4877-TSOFF,Yes,Yes,Female,No,One year,DSL,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Automatic,55.0,75.75,Kaggle
9209-NWPGU,No,No,Male,No,One year,DSL,Yes,No,Yes,No,No,Yes,Yes,No,No,Electronic Check,44.0,65.4,Kaggle
6961-VCPMC,No,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Electronic Check,46.0,80.4,Kaggle
7306-YDSOI,Yes,Yes,Male,No,Two year,DSL,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Automatic,69.0,59.75,Kaggle
5288-AHOUP,No,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Yes,Electronic Check,11.0,78.5,Kaggle
6688-UZPWD,No,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,11.0,102.0,Kaggle
0655-YDGFJ,No,No,Male,No,Month-to-month,DSL,Yes,No,No,No,Yes,No,No,No,No,Automatic,29.0,48.95,Kaggle
8468-EHYJA,No,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,57.0,99.65,Kaggle
6823-SIDFQ,No,No,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Automatic,28.0,18.25,Kaggle
1097-FSPVW,No,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,No,No,Automatic,42.0,54.55,Kaggle
2839-RFSQE,No,No,Female,Yes,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,2.0,20.65,Kaggle
8328-SKJNO,Yes,No,Male,No,One year,DSL,No,No,Yes,Yes,No,Yes,No,No,No,Automatic,23.0,40.65,Kaggle
7010-ZMVBF,Yes,Yes,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,18.0,20.45,Kaggle
5201-CBWYG,Yes,Yes,Male,No,One year,None,Yes,Yes,No,No,No,No,No,No,No,Automatic,62.0,24.8,Kaggle
0968-GSIKN,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Mailed Check,1.0,70.8,Kaggle
1965-DDBWU,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Automatic,16.0,89.05,Kaggle
9057-SIHCH,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic Check,3.0,96.6,Kaggle
6352-GIGGQ,No,No,Male,No,One year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Automatic,67.0,88.8,Kaggle
3635-QQRQD,No,No,Male,No,Two year,None,Yes,No,No,No,No,No,No,No,Yes,Automatic,62.0,20.05,Kaggle
6771-XWBDM,No,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Automatic,57.0,104.5,Kaggle
2897-DOVND,No,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,2.0,69.8,Kaggle
3082-YVEKW,Yes,Yes,Female,No,Two year,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Automatic,23.0,77.15,Kaggle
0191-EQUUH,Yes,No,Female,No,Two year,DSL,No,No,Yes,No,No,Yes,No,No,No,Automatic,25.0,35.05,Kaggle
7134-HBPBS,No,No,Female,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Automatic,72.0,108.1,Kaggle
3489-HHPFY,No,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,2.0,84.05,Kaggle
2926-JEJJC,No,No,Female,No,One year,None,Yes,No,No,No,No,No,No,No,Yes,Automatic,8.0,20.2,Kaggle
8601-QACRS,No,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,Yes,Mailed Check,5.0,50.6,Kaggle
4950-BDEUX,No,No,Male,No,Month-to-month,DSL,No,No,No,No,Yes,No,Yes,Yes,No,Electronic Check,35.0,49.2,Kaggle
5789-LDFXO,No,No,Male,No,One year,None,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,24.0,24.6,Kaggle
0508-OOLTO,Yes,Yes,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,2.0,71.65,Kaggle
2984-TBYKU,Yes,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Automatic,72.0,104.9,Kaggle
9822-WMWVG,No,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic Check,41.0,106.5,Kaggle
2391-SOORI,Yes,No,Male,Yes,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No,No,Electronic Check,4.0,49.35,Kaggle
9040-KZVWO,No,No,Male,No,One year,Fiber Optic,Yes,No,No,Yes,No,No,No,No,No,Automatic,26.0,75.5,Kaggle
2645-QTLMB,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Electronic Check,7.0,94.25,Kaggle
4806-HIPDW,No,Yes,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,1.0,68.95,Kaggle
1548-ARAGG,Yes,Yes,Female,No,Month-to-month,DSL,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Mailed Check,4.0,58.5,Kaggle
6339-RZCBJ,No,No,Male,No,Two year,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Automatic,48.0,78.9,Kaggle
4424-TKOPW,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic Check,2.0,93.85,Kaggle
4415-WNGVR,No,Yes,Female,No,One year,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Electronic Check,12.0,79.2,Kaggle
2522-AHJXR,No,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Automatic,60.0,109.45,Kaggle
0412-UCCNP,No,No,Male,No,Two year,DSL,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Electronic Check,55.0,59.2,Kaggle
1816-FLZDK,No,No,Male,No,Month-to-month,DSL,No,No,No,No,No,Yes,No,No,No,Mailed Check,1.0,29.15,Kaggle
7096-UCLNH,No,No,Male,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,1.0,20.05,Kaggle
8443-ZRDBZ,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,4.0,76.05,Kaggle
9136-ALYBR,No,No,Male,Yes,Month-to-month,DSL,No,No,No,No,No,No,No,No,Yes,Mailed Check,1.0,24.45,Kaggle
4615-PIVVU,No,No,Female,No,Two year,DSL,Yes,No,No,No,Yes,Yes,No,Yes,No,Automatic,42.0,66.5,Kaggle
8885-QSQBX,No,No,Female,No,Month-to-month,DSL,Yes,No,Yes,No,No,No,No,No,No,Automatic,1.0,49.55,Kaggle
7479-NITWS,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Automatic,7.0,89.35,Kaggle
8617-ENBDS,No,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Automatic,3.0,73.6,Kaggle
9385-NXKDA,No,Yes,Female,No,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Automatic,72.0,82.65,Kaggle
0430-IHCDJ,No,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,15.0,49.0,Kaggle
2959-MJHIC,No,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,4.0,80.35,Kaggle
6674-KVJHG,No,No,Female,No,One year,None,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,11.0,25.2,Kaggle
1814-DKOLC,No,No,Female,No,Month-to-month,None,Yes,Yes,No,No,No,No,No,No,No,Mailed Check,5.0,25.45,Kaggle
4201-JMNGR,No,No,Female,Yes,Month-to-month,DSL,Yes,No,Yes,No,Yes,No,No,No,Yes,Electronic Check,1.0,55.8,Kaggle
9351-HXDMR,No,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Automatic,72.0,110.9,Kaggle
3537-HPKQT,No,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,Yes,Automatic,55.0,77.75,Kaggle
2129-ALKBS,Yes,Yes,Female,No,Month-to-month,None,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,40.0,26.2,Kaggle
5821-MMEIL,No,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Automatic,57.0,19.9,Kaggle
5960-WPXQM,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,1.0,79.05,Kaggle
0684-AOSIH,No,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Electronic Check,1.0,95.0,Kaggle
8260-NGFNY,No,No,Female,Yes,Month-to-month,DSL,No,No,No,No,No,No,No,No,No,Mailed Check,1.0,25.2,Kaggle
1309-XGFSN,Yes,Yes,Male,No,One year,DSL,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,52.0,80.85,Kaggle
1866-RZZQS,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,41.0,98.4,Kaggle
6968-URWQU,No,Yes,Male,No,One year,DSL,Yes,No,No,No,No,No,Yes,No,Yes,Mailed Check,43.0,56.35,Kaggle
4742-TXUEX,Yes,Yes,Female,No,Two year,None,Yes,No,No,No,No,No,No,No,No,Automatic,47.0,19.3,Kaggle
9631-XEYKE,No,No,Male,No,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,No,Automatic,3.0,50.4,Kaggle
8631-NBHFZ,Yes,Yes,Male,Yes,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Automatic,66.0,79.4,Kaggle
1335-MXCSE,Yes,Yes,Male,No,Two year,DSL,Yes,No,No,No,Yes,Yes,No,No,Yes,Automatic,55.0,55.25,Kaggle
8873-TMKGR,No,No,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,29.0,19.1,Kaggle
8800-JOOCF,Yes,No,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,12.0,84.05,Kaggle
1469-LBJQJ,No,Yes,Female,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,66.0,105.2,Kaggle
4958-XCBDQ,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Electronic Check,35.0,101.4,Kaggle
8337-UPOAQ,No,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Electronic Check,10.0,89.8,Kaggle
0064-YIJGF,Yes,Yes,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Automatic,27.0,75.75,Kaggle
2386-OWURY,No,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,58.0,95.3,Kaggle
1725-IQNIY,No,Yes,Male,Yes,Two year,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Automatic,54.0,109.75,Kaggle
0310-VQXAM,No,No,Male,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,9.0,19.85,Kaggle
6598-RFFVI,No,No,Male,Yes,One year,None,Yes,No,No,No,No,No,No,No,No,Automatic,2.0,19.3,Kaggle
3453-RTHJQ,No,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,6.0,69.1,Kaggle
6712-OAWRH,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic Check,26.0,91.25,Kaggle
6278-FEPBZ,No,No,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,9.0,20.25,Kaggle
4280-DLSHD,No,Yes,Male,No,Month-to-month,DSL,Yes,No,No,Yes,Yes,No,No,No,Yes,Mailed Check,8.0,54.75,Kaggle
1508-DFXCU,No,No,Male,No,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,Yes,No,Yes,Electronic Check,12.0,81.45,Kaggle
8614-VGMMV,No,No,Female,Yes,Month-to-month,DSL,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,15.0,49.1,Kaggle
7868-BGSZA,No,Yes,Male,No,One year,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Electronic Check,43.0,80.2,Kaggle
2800-QQUSO,No,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Electronic Check,42.0,100.3,Kaggle
2930-UOTMB,No,No,Female,Yes,Month-to-month,DSL,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Automatic,31.0,65.25,Kaggle
7973-DZRKH,Yes,No,Female,No,Two year,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Automatic,66.0,90.95,Kaggle
5914-DVBWJ,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Electronic Check,18.0,85.45,Kaggle
7698-YFGEZ,No,No,Male,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,1.0,20.0,Kaggle
2533-QVMSK,No,Yes,Male,Yes,Two year,Fiber Optic,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,61.0,94.1,Kaggle
9773-PEQBZ,No,No,Male,No,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,No,Electronic Check,10.0,79.85,Kaggle
8644-XLFBW,No,No,Male,Yes,Month-to-month,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Electronic Check,1.0,71.65,Kaggle
0650-BWOZN,No,No,Female,No,Month-to-month,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,18.0,73.55,Kaggle
8625-AZYZY,No,Yes,Male,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,24.0,104.65,Kaggle
7785-RDVIG,Yes,Yes,Female,No,Month-to-month,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,3.0,19.3,Kaggle
9602-WCXPI,No,No,Male,No,One year,None,Yes,No,No,No,No,No,No,No,No,Automatic,50.0,20.15,Kaggle
2903-YYTBW,Yes,Yes,Male,No,Month-to-month,DSL,Yes,No,No,No,No,No,No,No,No,Electronic Check,1.0,44.55,Kaggle
3620-MWJNE,No,No,Male,No,Month-to-month,DSL,Yes,No,Yes,No,No,Yes,No,No,Yes,Mailed Check,2.0,54.45,Kaggle
8573-JGCZW,No,No,Male,No,One year,None,Yes,No,No,No,No,No,No,No,Yes,Automatic,17.0,19.65,Kaggle
6837-HAEVO,Yes,Yes,Male,No,Two year,Fiber Optic,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,69.0,105.0,Kaggle
6701-YVNQG,No,Yes,Male,No,Two year,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Automatic,72.0,88.7,Kaggle
9306-CPCBC,No,No,Female,Yes,Month-to-month,Fiber Optic,Yes,Yes,No,No,No,No,No,No,Yes,Electronic Check,3.0,74.25,Kaggle
4304-XUMGI,Yes,Yes,Male,No,Two year,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Automatic,50.0,75.15,Kaggle
